OBJECTID,Name,STN_NO,X,Y,Latitude,Longitude,Line Colour,Colour Hex Code,Route Name,Route Code,City,locations,iso,5 Minute Range Area,10 Minute Range Area,15 Minute Range Area,5 Minute Reach Factor,10 Minute Reach Factor,15 Minute Reach Factor,5 Minute Population,10 Minute Population,15 Minute Population
1,Eunos MRT Station,EW7,35782.9553,33560.0776,1.319778952,103.9032339,GREEN,#009530,East West Line,EWL,Singapore,"[103.9032339, 1.319778952]","{""type"": ""FeatureCollection"", ""bbox"": [103.892625, 1.310381, 103.914195, 1.329133], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.9032696470638, 1.3196276547670949], ""area"": 336394.83, ""reachfactor"": 0.6168, ""total_pop"": 5021.0}, ""geometry"": {""coordinates"": [[[103.899497, 1.319433], [103.899569, 1.31908], [103.900214, 1.318272], [103.901154, 1.317707], [103.901896, 1.317283], [103.90505, 1.317274], [103.905258, 1.317417], [103.905352, 1.317489], [103.906662, 1.319137], [103.906905, 1.31948], [103.906851, 1.319835], [103.905307, 1.321728], [103.902061, 1.32233], [103.902012, 1.322321], [103.901735, 1.322226], [103.901322, 1.322043], [103.899497, 1.319433]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.9032696470638, 1.3196276547670949], ""area"": 1401355.17, ""reachfactor"": 0.6423, ""total_pop"": 29634.0}, ""geometry"": {""coordinates"": [[[103.896072, 1.31885], [103.896139, 1.318496], [103.89673, 1.31739], [103.897661, 1.316688], [103.89956, 1.315437], [103.899663, 1.315374], [103.900801, 1.314821], [103.901735, 1.314454], [103.906228, 1.313803], [103.906555, 1.313954], [103.906728, 1.314121], [103.908933, 1.317464], [103.91051, 1.320084], [103.910436, 1.320436], [103.910362, 1.320546], [103.907943, 1.323362], [103.905749, 1.325672], [103.905391, 1.325707], [103.902357, 1.324892], [103.900363, 1.324246], [103.899184, 1.323393], [103.898762, 1.322763], [103.896072, 1.31885]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.9032696470638, 1.3196276547670949], ""area"": 3031290.82, ""reachfactor"": 0.6175, ""total_pop"": 64640.0}, ""geometry"": {""coordinates"": [[[103.892625, 1.31844], [103.892667, 1.318083], [103.89294, 1.316833], [103.892968, 1.316708], [103.894621, 1.315502], [103.899834, 1.312599], [103.901384, 1.312116], [103.905342, 1.310886], [103.907669, 1.310381], [103.907998, 1.310413], [103.908011, 1.310416], [103.908905, 1.311118], [103.911159, 1.315126], [103.912154, 1.316342], [103.914195, 1.320649], [103.914166, 1.320905], [103.914122, 1.321225], [103.914084, 1.321324], [103.913824, 1.321658], [103.910972, 1.324704], [103.909549, 1.326375], [103.905574, 1.329054], [103.905183, 1.329133], [103.904884, 1.328933], [103.904807, 1.328784], [103.902388, 1.325648], [103.899035, 1.32442], [103.898863, 1.324386], [103.898691, 1.324352], [103.89852, 1.324317], [103.898348, 1.324283], [103.898176, 1.324249], [103.89809, 1.324231], [103.898004, 1.324214], [103.897832, 1.32418], [103.89766, 1.324146], [103.897488, 1.324111], [103.897316, 1.324077], [103.897144, 1.324043], [103.895525, 1.322799], [103.892625, 1.31844]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787742669, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.9032339, 1.319778952]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-03-05T05:01:48Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.33639483000000003,1.40135517,3.0312908199999997,0.6168,0.6423,0.6175,5021.0,29634.0,64640.0
2,Chinese Garden MRT Station,EW25,16790.7466,36056.3019,1.342352821,103.7326244,GREEN,#009530,East West Line,EWL,Singapore,"[103.7326244, 1.342352821]","{""type"": ""FeatureCollection"", ""bbox"": [103.721888, 1.333133, 103.741928, 1.351197], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.73254722263418, 1.3424028981769027], ""area"": 318752.24, ""reachfactor"": 0.5844, ""total_pop"": 1073.0}, ""geometry"": {""coordinates"": [[[103.729213, 1.343984], [103.730849, 1.339158], [103.730907, 1.339077], [103.731342, 1.338878], [103.731702, 1.33887], [103.735223, 1.340177], [103.735353, 1.34028], [103.73557, 1.340567], [103.735616, 1.34068], [103.73561, 1.340848], [103.735585, 1.341371], [103.735561, 1.341752], [103.732498, 1.344689], [103.731781, 1.345176], [103.729578, 1.344613], [103.729267, 1.34434], [103.729213, 1.343984]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.73254722263418, 1.3424028981769027], ""area"": 1422153.84, ""reachfactor"": 0.6519, ""total_pop"": 8444.0}, ""geometry"": {""coordinates"": [[[103.72548, 1.344404], [103.726518, 1.343457], [103.727817, 1.338636], [103.728273, 1.337574], [103.731143, 1.335947], [103.735011, 1.335776], [103.738435, 1.337756], [103.738655, 1.33804], [103.738637, 1.338479], [103.738201, 1.342169], [103.738103, 1.342485], [103.736974, 1.345115], [103.731833, 1.348053], [103.731527, 1.348172], [103.731438, 1.348172], [103.730065, 1.348068], [103.729872, 1.347988], [103.728201, 1.346884], [103.725571, 1.344752], [103.72548, 1.344404]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.73254722263418, 1.3424028981769027], ""area"": 3100962.38, ""reachfactor"": 0.6317, ""total_pop"": 24672.0}, ""geometry"": {""coordinates"": [[[103.721888, 1.344562], [103.72224, 1.344487], [103.724258, 1.344217], [103.725286, 1.338702], [103.72612, 1.33682], [103.728119, 1.334704], [103.728318, 1.334562], [103.73328, 1.333133], [103.733351, 1.333135], [103.737193, 1.333344], [103.741771, 1.336521], [103.741918, 1.33685], [103.741928, 1.336979], [103.741649, 1.341662], [103.740795, 1.344836], [103.73848, 1.348647], [103.738388, 1.348774], [103.738029, 1.348747], [103.73239, 1.350068], [103.73194, 1.350485], [103.731661, 1.350706], [103.731412, 1.35091], [103.729415, 1.351197], [103.728091, 1.350427], [103.724162, 1.347139], [103.723758, 1.346764], [103.722252, 1.3453], [103.722087, 1.34506], [103.721922, 1.344721], [103.721888, 1.344562]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787743139, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.7326244, 1.342352821]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-03-05T05:01:48Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.31875223999999996,1.42215384,3.10096238,0.5844,0.6519,0.6317,1073.0,8444.0,24672.0
5,Redhill MRT Station,EW18,26163.478,30218.8196,1.289562726,103.8168209,GREEN,#009530,East West Line,EWL,Singapore,"[103.8168209, 1.289562726]","{""type"": ""FeatureCollection"", ""bbox"": [103.806157, 1.280799, 103.827097, 1.299739], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.81678767873136, 1.2895060299769305], ""area"": 336806.56, ""reachfactor"": 0.6175, ""total_pop"": 10252.0}, ""geometry"": {""coordinates"": [[[103.813223, 1.290462], [103.814138, 1.287276], [103.814154, 1.287259], [103.814154, 1.287259], [103.814171, 1.287242], [103.817592, 1.28653], [103.817987, 1.286555], [103.818344, 1.286599], [103.820549, 1.288461], [103.820564, 1.28882], [103.816981, 1.291422], [103.815795, 1.292508], [103.81573, 1.292519], [103.815458, 1.292459], [103.814339, 1.291833], [103.813373, 1.290764], [103.813225, 1.290486], [103.813223, 1.290462]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.81678767873136, 1.2895060299769305], ""area"": 1458971.64, ""reachfactor"": 0.6687, ""total_pop"": 27111.0}, ""geometry"": {""coordinates"": [[[103.809219, 1.290959], [103.810684, 1.286574], [103.811293, 1.285899], [103.815065, 1.284655], [103.817783, 1.283129], [103.818133, 1.283046], [103.818628, 1.283218], [103.819231, 1.28352], [103.823538, 1.287088], [103.823599, 1.287145], [103.823776, 1.287359], [103.823827, 1.287423], [103.823885, 1.287775], [103.823782, 1.28812], [103.823142, 1.289816], [103.823071, 1.289936], [103.819094, 1.293013], [103.816639, 1.296042], [103.816477, 1.296125], [103.816287, 1.296116], [103.816119, 1.296097], [103.813681, 1.295233], [103.81275, 1.29471], [103.809264, 1.291316], [103.809219, 1.290959]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.81678767873136, 1.2895060299769305], ""area"": 3233750.77, ""reachfactor"": 0.6588, ""total_pop"": 52045.0}, ""geometry"": {""coordinates"": [[[103.806157, 1.292266], [103.806992, 1.288524], [103.807799, 1.286138], [103.807905, 1.285953], [103.808162, 1.285632], [103.808422, 1.285375], [103.809033, 1.284794], [103.809088, 1.28474], [103.809852, 1.284101], [103.815135, 1.281839], [103.81815, 1.280799], [103.819511, 1.280883], [103.821103, 1.28132], [103.822698, 1.282227], [103.82573, 1.284716], [103.826276, 1.285175], [103.826989, 1.285789], [103.827009, 1.285852], [103.827097, 1.286352], [103.826245, 1.290518], [103.824938, 1.292212], [103.823804, 1.293325], [103.819628, 1.297237], [103.817521, 1.299647], [103.817173, 1.299739], [103.817131, 1.299712], [103.816134, 1.2989], [103.810787, 1.296487], [103.810645, 1.296419], [103.806705, 1.293515], [103.806584, 1.293257], [103.806157, 1.292266]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787743551, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.8168209, 1.289562726]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-03-05T05:01:48Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.33680656,1.45897164,3.23375077,0.6175,0.6687,0.6588,10252.0,27111.0,52045.0
7,Pioneer MRT Station,EW28,12864.9592,35529.4973,1.337586882,103.6973586,GREEN,#009530,East West Line,EWL,Singapore,"[103.6973586, 1.337586882]","{""type"": ""FeatureCollection"", ""bbox"": [103.688615, 1.327311, 103.707311, 1.346034], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.6973592332106, 1.337487869155032], ""area"": 339581.72, ""reachfactor"": 0.6226, ""total_pop"": 14943.0}, ""geometry"": {""coordinates"": [[[103.693732, 1.3371], [103.693787, 1.336992], [103.694028, 1.336704], [103.696023, 1.335087], [103.696405, 1.334772], [103.696784, 1.334745], [103.698864, 1.334963], [103.699281, 1.335338], [103.701164, 1.337357], [103.70117, 1.337716], [103.699895, 1.338989], [103.698305, 1.339827], [103.69825, 1.339856], [103.695288, 1.340018], [103.695283, 1.340018], [103.695177, 1.340021], [103.694949, 1.339663], [103.693732, 1.3371]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.6973592332106, 1.337487869155032], ""area"": 1376443.65, ""reachfactor"": 0.6309, ""total_pop"": 49493.0}, ""geometry"": {""coordinates"": [[[103.691118, 1.337943], [103.691287, 1.335967], [103.692123, 1.334824], [103.696203, 1.331129], [103.696406, 1.331083], [103.696766, 1.331069], [103.696862, 1.331139], [103.698022, 1.332052], [103.702612, 1.334569], [103.703729, 1.336076], [103.704744, 1.337712], [103.70492, 1.338048], [103.704839, 1.338284], [103.704837, 1.338288], [103.704814, 1.338348], [103.701963, 1.340895], [103.700991, 1.341497], [103.697747, 1.34276], [103.697291, 1.342817], [103.695353, 1.343015], [103.693071, 1.342875], [103.693, 1.342851], [103.692678, 1.342619], [103.692666, 1.342608], [103.691283, 1.339762], [103.691118, 1.337943]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.6973592332106, 1.337487869155032], ""area"": 2985766.05, ""reachfactor"": 0.6083, ""total_pop"": 113867.0}, ""geometry"": {""coordinates"": [[[103.688615, 1.338844], [103.688845, 1.338371], [103.689418, 1.332691], [103.689705, 1.332473], [103.689908, 1.332346], [103.69315, 1.330449], [103.695231, 1.327707], [103.696447, 1.32733], [103.696719, 1.327311], [103.696807, 1.32733], [103.697659, 1.327715], [103.698674, 1.328891], [103.700055, 1.330605], [103.704367, 1.334568], [103.705172, 1.334494], [103.705668, 1.334497], [103.706165, 1.334501], [103.707311, 1.335832], [103.70719, 1.337154], [103.706666, 1.340508], [103.70654, 1.340846], [103.705503, 1.341952], [103.703744, 1.343132], [103.70189, 1.344404], [103.700737, 1.345031], [103.70053, 1.345131], [103.699556, 1.34542], [103.696716, 1.345653], [103.690838, 1.346034], [103.690511, 1.345883], [103.690304, 1.345516], [103.690225, 1.345145], [103.68957, 1.342143], [103.688615, 1.338844]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787743992, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.6973586, 1.337586882]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-02-27T01:00:29Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.33958172,1.37644365,2.9857660499999996,0.6226,0.6309,0.6083,14943.0,49493.0,113867.0
8,Commonwealth MRT Station,EW20,24103.2523,31642.6034,1.302438735,103.7983136,GREEN,#009530,East West Line,EWL,Singapore,"[103.7983136, 1.302438735]","{""type"": ""FeatureCollection"", ""bbox"": [103.788913, 1.292426, 103.807121, 1.311133], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.79823287433949, 1.3023474729201692], ""area"": 218881.43, ""reachfactor"": 0.4013, ""total_pop"": 2052.0}, ""geometry"": {""coordinates"": [[[103.794854, 1.303005], [103.795086, 1.302251], [103.795232, 1.301922], [103.796468, 1.301176], [103.798561, 1.299945], [103.79862, 1.299921], [103.800344, 1.29959], [103.800702, 1.299551], [103.800795, 1.299627], [103.800928, 1.299743], [103.801171, 1.300009], [103.801138, 1.301156], [103.801093, 1.301374], [103.797732, 1.303477], [103.795406, 1.30517], [103.795214, 1.305252], [103.794984, 1.304975], [103.794854, 1.303005]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.79823287433949, 1.3023474729201692], ""area"": 1232007.67, ""reachfactor"": 0.5647, ""total_pop"": 10232.0}, ""geometry"": {""coordinates"": [[[103.791766, 1.302289], [103.792344, 1.300898], [103.794211, 1.299463], [103.797441, 1.297129], [103.798738, 1.296377], [103.799284, 1.296137], [103.799631, 1.296041], [103.799708, 1.296022], [103.800028, 1.296058], [103.803849, 1.297094], [103.804084, 1.297366], [103.803966, 1.29996], [103.802171, 1.304052], [103.801708, 1.304971], [103.801625, 1.305034], [103.79965, 1.306291], [103.794214, 1.307816], [103.792559, 1.307353], [103.792343, 1.307066], [103.791766, 1.302289]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.79823287433949, 1.3023474729201692], ""area"": 3022590.13, ""reachfactor"": 0.6158, ""total_pop"": 24846.0}, ""geometry"": {""coordinates"": [[[103.788913, 1.308285], [103.789058, 1.304838], [103.788994, 1.302138], [103.789011, 1.300768], [103.789304, 1.30021], [103.79064, 1.298495], [103.790909, 1.298257], [103.793474, 1.296259], [103.798193, 1.292659], [103.798499, 1.29247], [103.799283, 1.292426], [103.79964, 1.292489], [103.799947, 1.292677], [103.805636, 1.294266], [103.805838, 1.294248], [103.806188, 1.294474], [103.806944, 1.295484], [103.807121, 1.295798], [103.806895, 1.298567], [103.805761, 1.301598], [103.803907, 1.30519], [103.803259, 1.307478], [103.802794, 1.308665], [103.802449, 1.308767], [103.800051, 1.308973], [103.796118, 1.310868], [103.795677, 1.310913], [103.79276, 1.311133], [103.79276, 1.311133], [103.791086, 1.310344], [103.789311, 1.308941], [103.789107, 1.30862], [103.788913, 1.308285]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787744397, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.7983136, 1.302438735]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-03-05T05:01:48Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.21888143,1.23200767,3.0225901299999998,0.4013,0.5647,0.6158,2052.0,10232.0,24846.0
9,Paya Lebar MRT Station,EW8,34648.6773,33375.7341,1.318112082,103.8930446,GREEN,#009530,East West Line,EWL,Singapore,"[103.8930446, 1.318112082]","{""type"": ""FeatureCollection"", ""bbox"": [103.882833, 1.307474, 103.903413, 1.327715], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.89307182619766, 1.3179732593282638], ""area"": 314055.18, ""reachfactor"": 0.5758, ""total_pop"": 4973.0}, ""geometry"": {""coordinates"": [[[103.889465, 1.317857], [103.889528, 1.317503], [103.890473, 1.316552], [103.892105, 1.315215], [103.893906, 1.31475], [103.894264, 1.31479], [103.894816, 1.315518], [103.895983, 1.317199], [103.896046, 1.317287], [103.895991, 1.317642], [103.895584, 1.31861], [103.893271, 1.320351], [103.893165, 1.320426], [103.89313, 1.320445], [103.892911, 1.32052], [103.89188, 1.320561], [103.890398, 1.3197], [103.889465, 1.317857]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.89307182619766, 1.3179732593282638], ""area"": 1415067.82, ""reachfactor"": 0.6486, ""total_pop"": 23058.0}, ""geometry"": {""coordinates"": [[[103.886143, 1.317215], [103.886977, 1.315754], [103.887165, 1.315463], [103.890538, 1.311952], [103.891852, 1.311419], [103.89403, 1.311073], [103.89439, 1.311073], [103.896536, 1.312403], [103.896592, 1.312445], [103.896919, 1.312838], [103.89944, 1.316969], [103.899769, 1.317901], [103.899693, 1.318254], [103.899662, 1.318345], [103.899044, 1.319341], [103.897872, 1.320357], [103.89669, 1.321262], [103.895878, 1.321857], [103.894728, 1.322678], [103.894117, 1.323112], [103.891033, 1.324003], [103.89068, 1.323933], [103.889334, 1.322355], [103.88907, 1.321989], [103.887191, 1.3191], [103.886143, 1.317215]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.89307182619766, 1.3179732593282638], ""area"": 3250100.67, ""reachfactor"": 0.6621, ""total_pop"": 53479.0}, ""geometry"": {""coordinates"": [[[103.882833, 1.316481], [103.882893, 1.316126], [103.88322, 1.315109], [103.884561, 1.313587], [103.887009, 1.311154], [103.889133, 1.309592], [103.894185, 1.307653], [103.895254, 1.307474], [103.895577, 1.307632], [103.898136, 1.309015], [103.898454, 1.309363], [103.900237, 1.311712], [103.900519, 1.312252], [103.900949, 1.31352], [103.903413, 1.31872], [103.903338, 1.319073], [103.900692, 1.321852], [103.897376, 1.324089], [103.893805, 1.325455], [103.891773, 1.327114], [103.891675, 1.327161], [103.890437, 1.327715], [103.890082, 1.327659], [103.889832, 1.327528], [103.888837, 1.325993], [103.885989, 1.322539], [103.885655, 1.32212], [103.883475, 1.318545], [103.882833, 1.316481]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787744829, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.8930446, 1.318112082]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-02-27T01:00:29Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.31405518,1.41506782,3.25010067,0.5758,0.6486,0.6621,4973.0,23058.0,53479.0
10,Simei MRT Station,EW3,41360.6138,36150.3959,1.343202895,103.9533387,GREEN,#009530,East West Line,EWL,Singapore,"[103.9533387, 1.343202895]","{""type"": ""FeatureCollection"", ""bbox"": [103.945223, 1.334095, 103.961906, 1.352002], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.95345915909996, 1.3433033174226345], ""area"": 338582.9, ""reachfactor"": 0.6208, ""total_pop"": 9732.0}, ""geometry"": {""coordinates"": [[[103.950749, 1.343203], [103.951516, 1.34094], [103.95174, 1.340658], [103.953432, 1.340008], [103.95547, 1.340196], [103.955513, 1.340202], [103.955663, 1.340415], [103.956129, 1.341835], [103.956402, 1.344166], [103.956379, 1.344453], [103.956263, 1.344795], [103.954616, 1.345877], [103.954587, 1.345897], [103.95265, 1.346078], [103.952307, 1.345931], [103.950829, 1.344498], [103.950749, 1.343203]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.95345915909996, 1.3433033174226345], ""area"": 1255628.51, ""reachfactor"": 0.5755, ""total_pop"": 38748.0}, ""geometry"": {""coordinates"": [[[103.948546, 1.339456], [103.948733, 1.338815], [103.949155, 1.338335], [103.949328, 1.33814], [103.949689, 1.338065], [103.950091, 1.338162], [103.953334, 1.338198], [103.956164, 1.336757], [103.956226, 1.336731], [103.956631, 1.336747], [103.956634, 1.336748], [103.956825, 1.336921], [103.957774, 1.337877], [103.957828, 1.337964], [103.958799, 1.341348], [103.959645, 1.34369], [103.959539, 1.344831], [103.959413, 1.345103], [103.958634, 1.346362], [103.957153, 1.347956], [103.955816, 1.348649], [103.953745, 1.348648], [103.953485, 1.348617], [103.95039, 1.347385], [103.950113, 1.347155], [103.948984, 1.345548], [103.948819, 1.345228], [103.948546, 1.339456]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.95345915909996, 1.3433033174226345], ""area"": 2813392.11, ""reachfactor"": 0.5731, ""total_pop"": 75530.0}, ""geometry"": {""coordinates"": [[[103.945223, 1.345193], [103.94637, 1.34179], [103.947575, 1.337319], [103.948233, 1.336132], [103.948307, 1.336035], [103.948765, 1.335586], [103.948985, 1.335515], [103.949168, 1.335474], [103.94967, 1.33541], [103.949733, 1.335406], [103.953233, 1.334944], [103.956367, 1.334121], [103.956726, 1.334095], [103.95878, 1.335026], [103.959033, 1.335283], [103.959567, 1.33594], [103.961846, 1.339539], [103.961906, 1.339894], [103.961734, 1.345748], [103.961848, 1.346089], [103.961804, 1.346158], [103.96054, 1.347999], [103.959535, 1.349353], [103.959271, 1.349597], [103.955845, 1.351349], [103.954181, 1.352002], [103.952395, 1.350796], [103.947827, 1.350337], [103.947549, 1.35011], [103.945351, 1.346273], [103.945318, 1.34608], [103.945223, 1.345193]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787745461, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.9533387, 1.343202895]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-03-05T05:01:48Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.3385829,1.25562851,2.8133921099999997,0.6208,0.5755,0.5731,9732.0,38748.0,75530.0
11,Tampines MRT Station,EW2,40445.4297,37266.9909,1.353301356,103.9451175,GREEN,#009530,East West Line,EWL,Singapore,"[103.9451175, 1.353301356]","{""type"": ""FeatureCollection"", ""bbox"": [103.935191, 1.34448, 103.953924, 1.362388], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.94506448376232, 1.353359891006472], ""area"": 315948.71, ""reachfactor"": 0.5793, ""total_pop"": 10525.0}, ""geometry"": {""coordinates"": [[[103.941947, 1.352348], [103.942218, 1.351645], [103.943966, 1.350592], [103.944519, 1.350298], [103.94748, 1.350193], [103.947759, 1.350421], [103.94657, 1.354974], [103.946285, 1.355326], [103.945701, 1.35595], [103.94544, 1.356197], [103.944228, 1.356257], [103.943869, 1.356263], [103.943416, 1.355723], [103.942125, 1.354169], [103.941947, 1.352708], [103.941947, 1.352348]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.94506448376232, 1.353359891006472], ""area"": 1377221.87, ""reachfactor"": 0.6313, ""total_pop"": 41582.0}, ""geometry"": {""coordinates"": [[[103.938713, 1.351682], [103.938724, 1.351472], [103.938927, 1.351174], [103.93924, 1.350865], [103.940915, 1.349488], [103.941781, 1.348859], [103.944395, 1.34746], [103.949404, 1.347479], [103.949521, 1.347568], [103.9498, 1.347796], [103.949862, 1.347907], [103.950283, 1.349411], [103.95034, 1.349677], [103.950376, 1.349875], [103.950093, 1.355537], [103.949205, 1.356859], [103.947493, 1.35869], [103.946933, 1.359162], [103.945972, 1.359227], [103.945612, 1.359226], [103.942046, 1.358808], [103.941768, 1.358604], [103.940803, 1.357802], [103.940552, 1.357544], [103.939282, 1.355853], [103.938924, 1.354252], [103.938799, 1.353664], [103.938716, 1.351814], [103.938713, 1.351682]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.94506448376232, 1.353359891006472], ""area"": 3133682.29, ""reachfactor"": 0.6384, ""total_pop"": 78873.0}, ""geometry"": {""coordinates"": [[[103.935191, 1.354299], [103.935199, 1.353939], [103.937154, 1.348603], [103.941638, 1.345149], [103.944574, 1.34448], [103.950326, 1.344729], [103.95035, 1.344745], [103.952131, 1.34618], [103.952408, 1.34641], [103.952586, 1.346649], [103.953756, 1.35038], [103.953862, 1.350845], [103.953924, 1.351386], [103.952731, 1.356459], [103.952662, 1.356655], [103.950221, 1.360179], [103.944994, 1.361788], [103.944651, 1.361897], [103.942675, 1.362388], [103.942457, 1.362366], [103.942304, 1.362294], [103.938983, 1.360672], [103.938718, 1.360421], [103.93575, 1.355907], [103.935191, 1.354299]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1682787745893, ""query"": {""profile"": ""foot-walking"", ""locations"": [[103.9451175, 1.353301356]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.8.1"", ""build_date"": ""2023-02-27T01:00:29Z"", ""graph_date"": ""2023-04-04T12:03:17Z""}}}",0.31594871,1.37722187,3.13368229,0.5793,0.6313,0.6384,10525.0,41582.0,78873.0
