OBJECTID,Name,STN_NO,X,Y,Latitude,Longitude,Line Colour,Colour Code,Route Name,Route Code,City,locations,iso,5 Minute Range Area,10 Minute Range Area,15 Minute Range Area,5 Minute Reach Factor,10 Minute Reach Factor,15 Minute Reach Factor,5 Minute Population,10 Minute Population,15 Minute Population
100,BENCOOLEN MRT STATION,DT21,29899.2575,31247.3368,1.29886427,103.8503799,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.85037990000001, 1.29886427]","{""type"": ""FeatureCollection"", ""bbox"": [103.840194, 1.289565, 103.859107, 1.308331], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.85036671443116, 1.2988755075196665], ""area"": 326767.99, ""reachfactor"": 0.5991, ""total_pop"": 2330.0}, ""geometry"": {""coordinates"": [[[103.847198, 1.298723], [103.847231, 1.29735], [103.848959, 1.296039], [103.849261, 1.295844], [103.849969, 1.295752], [103.851547, 1.296182], [103.851779, 1.296457], [103.853209, 1.299248], [103.853145, 1.299834], [103.853098, 1.30026], [103.852857, 1.301818], [103.852823, 1.301845], [103.852593, 1.301891], [103.851205, 1.301843], [103.850153, 1.301672], [103.849953, 1.301525], [103.847909, 1.299642], [103.847265, 1.29887], [103.847225, 1.298806], [103.847198, 1.298723]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.85036671443116, 1.2988755075196665], ""area"": 1519566.62, ""reachfactor"": 0.6965, ""total_pop"": 9190.0}, ""geometry"": {""coordinates"": [[[103.843681, 1.299678], [103.843797, 1.296653], [103.843837, 1.29628], [103.843998, 1.295971], [103.84743, 1.293316], [103.848573, 1.292609], [103.848886, 1.292431], [103.854386, 1.293775], [103.85475, 1.293967], [103.854833, 1.294087], [103.856106, 1.296995], [103.856117, 1.297148], [103.855935, 1.298724], [103.855801, 1.303422], [103.855668, 1.303757], [103.855101, 1.304716], [103.854799, 1.304912], [103.850711, 1.305099], [103.849782, 1.305039], [103.849429, 1.304851], [103.847133, 1.303537], [103.846889, 1.303273], [103.845995, 1.302316], [103.84379, 1.300021], [103.843681, 1.299678]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.85036671443116, 1.2988755075196665], ""area"": 3402878.26, ""reachfactor"": 0.6932, ""total_pop"": 16870.0}, ""geometry"": {""coordinates"": [[[103.840194, 1.300604], [103.840386, 1.299843], [103.840738, 1.299137], [103.842189, 1.293929], [103.843208, 1.292373], [103.843519, 1.292191], [103.847967, 1.289571], [103.848258, 1.289565], [103.848525, 1.289577], [103.849851, 1.289781], [103.853848, 1.290448], [103.855053, 1.290817], [103.857551, 1.291969], [103.857727, 1.292283], [103.857835, 1.292651], [103.859107, 1.297323], [103.858653, 1.300861], [103.85864, 1.305478], [103.858589, 1.306014], [103.857115, 1.307859], [103.856811, 1.308052], [103.852723, 1.308331], [103.84821, 1.307675], [103.846433, 1.307096], [103.84639, 1.306963], [103.842267, 1.30268], [103.840448, 1.301148], [103.840304, 1.300946], [103.840194, 1.300604]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543493613, ""query"": {""locations"": [[103.85037990000001, 1.29886427]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.32676799,1.5195666200000002,3.4028782599999996,0.5991,0.6965,0.6932,2330.0,9190.0,16870.0
102,PROMENADE MRT STATION,DT15,31064.3414,30586.9146,1.292891552,103.860846,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.860846, 1.292891552]","{""type"": ""FeatureCollection"", ""bbox"": [103.852122, 1.281897, 103.869072, 1.301643], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.86080656891406, 1.2928886597408007], ""area"": 249760.67, ""reachfactor"": 0.4579, ""total_pop"": 259.0}, ""geometry"": {""coordinates"": [[[103.858007, 1.29344], [103.858322, 1.291522], [103.860539, 1.289137], [103.860617, 1.289137], [103.861066, 1.289138], [103.861254, 1.289301], [103.861313, 1.28936], [103.862915, 1.290895], [103.863113, 1.291196], [103.863018, 1.291768], [103.860647, 1.294535], [103.859689, 1.295678], [103.859372, 1.295848], [103.859232, 1.295804], [103.858541, 1.295199], [103.858514, 1.295174], [103.858064, 1.294305], [103.858007, 1.29344]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.86080656891406, 1.2928886597408007], ""area"": 1073891.17, ""reachfactor"": 0.4922, ""total_pop"": 868.0}, ""geometry"": {""coordinates"": [[[103.855101, 1.29353], [103.855269, 1.292008], [103.855641, 1.291291], [103.856564, 1.289545], [103.857283, 1.288737], [103.8598, 1.28604], [103.86055, 1.28532], [103.860906, 1.285267], [103.861147, 1.285556], [103.8639, 1.28902], [103.864099, 1.289404], [103.865571, 1.293759], [103.865482, 1.294108], [103.862614, 1.295577], [103.860515, 1.298271], [103.860286, 1.298549], [103.857641, 1.298797], [103.857387, 1.298542], [103.855101, 1.29353]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.86080656891406, 1.2928886597408007], ""area"": 2562562.47, ""reachfactor"": 0.522, ""total_pop"": 3600.0}, ""geometry"": {""coordinates"": [[[103.852122, 1.293239], [103.852508, 1.29128], [103.853645, 1.288753], [103.854157, 1.287826], [103.857551, 1.282879], [103.857824, 1.282644], [103.8592, 1.281978], [103.859656, 1.281897], [103.860683, 1.282148], [103.860775, 1.282171], [103.86434, 1.284884], [103.8643, 1.285241], [103.864099, 1.289404], [103.867465, 1.294168], [103.868122, 1.294302], [103.868728, 1.294387], [103.868774, 1.294392], [103.869072, 1.294678], [103.864197, 1.298077], [103.863292, 1.300302], [103.863076, 1.300589], [103.860817, 1.301174], [103.859995, 1.301342], [103.85968, 1.301379], [103.859222, 1.301431], [103.857786, 1.301583], [103.85659, 1.301643], [103.855304, 1.301454], [103.854982, 1.301138], [103.852442, 1.295924], [103.852229, 1.295634], [103.852122, 1.293239]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543493947, ""query"": {""locations"": [[103.860846, 1.292891552]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.24976067000000002,1.07389117,2.56256247,0.4579,0.4922,0.522,259.0,868.0,3600.0
103,BUGIS MRT STATION,DT14,30620.8769,31323.2495,1.299550746,103.8568623,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.8568623, 1.299550746]","{""type"": ""FeatureCollection"", ""bbox"": [103.847967, 1.289184, 103.866012, 1.308702], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.85689666813225, 1.2995858183529698], ""area"": 381367.9, ""reachfactor"": 0.6992, ""total_pop"": 1431.0}, ""geometry"": {""coordinates"": [[[103.854092, 1.302267], [103.854154, 1.300133], [103.854201, 1.299235], [103.854249, 1.298249], [103.854441, 1.297193], [103.854497, 1.297123], [103.854787, 1.29691], [103.856568, 1.296627], [103.859314, 1.296705], [103.859561, 1.296967], [103.859733, 1.299707], [103.859702, 1.299909], [103.858919, 1.302389], [103.858872, 1.30254], [103.858838, 1.302579], [103.857527, 1.302659], [103.855848, 1.302585], [103.854382, 1.302481], [103.854167, 1.302373], [103.854162, 1.302367], [103.854092, 1.302267]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.85689666813225, 1.2995858183529698], ""area"": 1546767.45, ""reachfactor"": 0.709, ""total_pop"": 14478.0}, ""geometry"": {""coordinates"": [[[103.851118, 1.304148], [103.851251, 1.300032], [103.851785, 1.295735], [103.852155, 1.29418], [103.852212, 1.294009], [103.852245, 1.293987], [103.852569, 1.293912], [103.854603, 1.293537], [103.854942, 1.29351], [103.858542, 1.293644], [103.861026, 1.293419], [103.86138, 1.293483], [103.861793, 1.296782], [103.862829, 1.301215], [103.862911, 1.301586], [103.862909, 1.301638], [103.862889, 1.301748], [103.861851, 1.304598], [103.860511, 1.305344], [103.859998, 1.305509], [103.855391, 1.305568], [103.853775, 1.30538], [103.853489, 1.305321], [103.851902, 1.304759], [103.851273, 1.304472], [103.851118, 1.304148]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.85689666813225, 1.2995858183529698], ""area"": 3502077.75, ""reachfactor"": 0.7134, ""total_pop"": 28681.0}, ""geometry"": {""coordinates"": [[[103.847967, 1.301787], [103.848001, 1.301673], [103.848723, 1.298517], [103.848891, 1.295294], [103.849041, 1.294256], [103.849549, 1.292752], [103.850296, 1.290873], [103.850605, 1.290689], [103.853799, 1.290349], [103.854707, 1.290405], [103.855259, 1.290546], [103.859053, 1.291174], [103.861206, 1.289184], [103.861566, 1.289197], [103.864106, 1.293936], [103.864425, 1.294894], [103.865684, 1.300147], [103.866012, 1.302622], [103.865978, 1.303778], [103.865957, 1.304067], [103.865172, 1.306049], [103.865154, 1.306075], [103.865012, 1.306284], [103.864955, 1.306362], [103.863208, 1.307932], [103.859742, 1.30819], [103.857227, 1.308702], [103.856925, 1.308663], [103.852446, 1.307952], [103.850777, 1.307592], [103.850739, 1.307581], [103.848778, 1.306933], [103.848482, 1.306768], [103.848253, 1.30649], [103.848133, 1.305559], [103.847967, 1.301787]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543494399, ""query"": {""locations"": [[103.8568623, 1.299550746]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.38136790000000004,1.54676745,3.50207775,0.6992,0.709,0.7134,1431.0,14478.0,28681.0
105,MACPHERSON MRT STATION,DT26,34235.7966,34256.4317,1.326076883,103.8893356,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.8893356, 1.326076883]","{""type"": ""FeatureCollection"", ""bbox"": [103.881058, 1.316071, 103.899894, 1.33659], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.8893445626548, 1.326058518836662], ""area"": 360045.06, ""reachfactor"": 0.6601, ""total_pop"": 8494.0}, ""geometry"": {""coordinates"": [[[103.886157, 1.324983], [103.88816, 1.323359], [103.888931, 1.322922], [103.888968, 1.322921], [103.88932, 1.322997], [103.890654, 1.323432], [103.890941, 1.323583], [103.891988, 1.325348], [103.892909, 1.327197], [103.892982, 1.327349], [103.892959, 1.32741], [103.892794, 1.327574], [103.889867, 1.329382], [103.889513, 1.329315], [103.887198, 1.328452], [103.887117, 1.3283], [103.887082, 1.328232], [103.886204, 1.325339], [103.886157, 1.324983]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.8893445626548, 1.326058518836662], ""area"": 1305146.5, ""reachfactor"": 0.5982, ""total_pop"": 21607.0}, ""geometry"": {""coordinates"": [[[103.884752, 1.327249], [103.884825, 1.324621], [103.884833, 1.324315], [103.884936, 1.323133], [103.885052, 1.323029], [103.886039, 1.322148], [103.891136, 1.319761], [103.891594, 1.319709], [103.891594, 1.319709], [103.891728, 1.319922], [103.891851, 1.320121], [103.895023, 1.325201], [103.897024, 1.328303], [103.896891, 1.328638], [103.895686, 1.32924], [103.89152, 1.331606], [103.889429, 1.332981], [103.889172, 1.332964], [103.889024, 1.332949], [103.888686, 1.332904], [103.888511, 1.332843], [103.885959, 1.33129], [103.885545, 1.330667], [103.885222, 1.330184], [103.885146, 1.329937], [103.884784, 1.327607], [103.884752, 1.327249]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.8893445626548, 1.326058518836662], ""area"": 3045556.65, ""reachfactor"": 0.6204, ""total_pop"": 56433.0}, ""geometry"": {""coordinates"": [[[103.881058, 1.327431], [103.882049, 1.322177], [103.882066, 1.322136], [103.883175, 1.321018], [103.885602, 1.319736], [103.888869, 1.317998], [103.892039, 1.316071], [103.892399, 1.316075], [103.893302, 1.316924], [103.895449, 1.320656], [103.897846, 1.324703], [103.898613, 1.326108], [103.898656, 1.326201], [103.89986, 1.329838], [103.899894, 1.329947], [103.899863, 1.330118], [103.899718, 1.330448], [103.896179, 1.332736], [103.891993, 1.334923], [103.88851, 1.33639], [103.888051, 1.33659], [103.887878, 1.33659], [103.887561, 1.336418], [103.883616, 1.332482], [103.883514, 1.33232], [103.883388, 1.332108], [103.881087, 1.32779], [103.881058, 1.327431]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543494735, ""query"": {""locations"": [[103.8893356, 1.326076883]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.36004506,1.3051465,3.04555665,0.6601,0.5982,0.6204,8494.0,21607.0,56433.0
114,JALAN BESAR MRT STATION,DT22,30466.0301,31970.4313,1.305403642,103.8554713,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.8554713, 1.305403642]","{""type"": ""FeatureCollection"", ""bbox"": [103.846529, 1.296216, 103.864549, 1.315191], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.85548850745914, 1.3053917983247365], ""area"": 400361.16, ""reachfactor"": 0.734, ""total_pop"": 4078.0}, ""geometry"": {""coordinates"": [[[103.852255, 1.30629], [103.852417, 1.305566], [103.853152, 1.30249], [103.853219, 1.302434], [103.853424, 1.302348], [103.854383, 1.301999], [103.857906, 1.302547], [103.857942, 1.302583], [103.858553, 1.305653], [103.858543, 1.306013], [103.858103, 1.307069], [103.857453, 1.308586], [103.857418, 1.308616], [103.857173, 1.308616], [103.857, 1.308595], [103.855636, 1.308301], [103.854431, 1.308022], [103.853776, 1.307758], [103.852618, 1.307231], [103.852483, 1.306939], [103.852255, 1.30629]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.85548850745914, 1.3053917983247365], ""area"": 1571396.12, ""reachfactor"": 0.7203, ""total_pop"": 18014.0}, ""geometry"": {""coordinates"": [[[103.849275, 1.307618], [103.849493, 1.306], [103.849693, 1.304449], [103.850087, 1.302111], [103.850751, 1.299758], [103.850796, 1.299656], [103.851074, 1.299427], [103.851925, 1.299232], [103.852037, 1.299229], [103.853463, 1.29922], [103.855049, 1.299202], [103.859502, 1.299707], [103.860545, 1.300528], [103.861668, 1.306264], [103.860709, 1.308703], [103.859548, 1.311547], [103.859242, 1.311737], [103.859042, 1.311726], [103.856204, 1.311442], [103.854629, 1.311197], [103.852239, 1.310412], [103.849982, 1.309267], [103.849755, 1.308987], [103.849275, 1.307618]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.85548850745914, 1.3053917983247365], ""area"": 3538566.1, ""reachfactor"": 0.7209, ""total_pop"": 45643.0}, ""geometry"": {""coordinates"": [[[103.846529, 1.308397], [103.846584, 1.306659], [103.846852, 1.302087], [103.848185, 1.297173], [103.84845, 1.296873], [103.848852, 1.29652], [103.849231, 1.296425], [103.849969, 1.296309], [103.852607, 1.296216], [103.855094, 1.296391], [103.859366, 1.296618], [103.861585, 1.29655], [103.861733, 1.296879], [103.863429, 1.30079], [103.864064, 1.303284], [103.864125, 1.303527], [103.864506, 1.305186], [103.864549, 1.305481], [103.864288, 1.308866], [103.862423, 1.312295], [103.861231, 1.314804], [103.860944, 1.315022], [103.860849, 1.315034], [103.859593, 1.315191], [103.853859, 1.314621], [103.851645, 1.313489], [103.84774, 1.311438], [103.847488, 1.311181], [103.846529, 1.308397]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543495213, ""query"": {""locations"": [[103.8554713, 1.305403642]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.40036116,1.5713961200000002,3.5385661,0.734,0.7203,0.7209,4078.0,18014.0,45643.0
115,BAYFRONT MRT STATION,DT16,30867.0093,29368.625,1.281873788,103.8590733,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.8590733, 1.281873788]","{""type"": ""FeatureCollection"", ""bbox"": [103.850206, 1.272743, 103.868392, 1.292858], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.85901839927764, 1.2819076532865443], ""area"": 251844.62, ""reachfactor"": 0.4617, ""total_pop"": 202.0}, ""geometry"": {""coordinates"": [[[103.856532, 1.280317], [103.856547, 1.279193], [103.856824, 1.278853], [103.856918, 1.278793], [103.857155, 1.278655], [103.857338, 1.278686], [103.857433, 1.278703], [103.858323, 1.278918], [103.859861, 1.279617], [103.860382, 1.27997], [103.861341, 1.280626], [103.861809, 1.281493], [103.861958, 1.281821], [103.86197, 1.282209], [103.861606, 1.28341], [103.861059, 1.284982], [103.860905, 1.285259], [103.860549, 1.285311], [103.857371, 1.28173], [103.857328, 1.281657], [103.856532, 1.280317]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.85901839927764, 1.2819076532865443], ""area"": 1054171.93, ""reachfactor"": 0.4832, ""total_pop"": 445.0}, ""geometry"": {""coordinates"": [[[103.853609, 1.281054], [103.853613, 1.280992], [103.853677, 1.280458], [103.854116, 1.27803], [103.855031, 1.27598], [103.855062, 1.275957], [103.8572, 1.275913], [103.857979, 1.27605], [103.860298, 1.276597], [103.860443, 1.276654], [103.862454, 1.278075], [103.864579, 1.279693], [103.864826, 1.279968], [103.86499, 1.283424], [103.864966, 1.283552], [103.863485, 1.285549], [103.861228, 1.289018], [103.860868, 1.289018], [103.8607, 1.288966], [103.859182, 1.285971], [103.856696, 1.281746], [103.854029, 1.281386], [103.853804, 1.281356], [103.853609, 1.281054]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.85901839927764, 1.2819076532865443], ""area"": 2634062.23, ""reachfactor"": 0.5366, ""total_pop"": 1169.0}, ""geometry"": {""coordinates"": [[[103.850206, 1.282649], [103.851625, 1.277246], [103.851897, 1.276728], [103.854921, 1.272754], [103.854936, 1.272743], [103.855114, 1.272753], [103.860771, 1.273914], [103.863555, 1.274527], [103.866999, 1.277412], [103.867189, 1.277718], [103.868392, 1.280528], [103.868291, 1.283153], [103.868222, 1.283289], [103.868213, 1.283295], [103.867237, 1.283665], [103.863754, 1.288345], [103.863765, 1.288705], [103.863866, 1.289816], [103.863811, 1.290084], [103.863704, 1.290282], [103.863267, 1.290884], [103.861218, 1.292858], [103.860859, 1.292837], [103.860466, 1.292682], [103.858617, 1.291114], [103.85756, 1.289941], [103.857541, 1.289856], [103.857568, 1.289558], [103.857821, 1.288664], [103.858537, 1.284975], [103.853618, 1.284321], [103.85344, 1.284427], [103.853394, 1.28443], [103.852864, 1.284207], [103.85045, 1.282914], [103.850322, 1.282849], [103.850206, 1.282649]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543495531, ""query"": {""locations"": [[103.8590733, 1.281873788]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.25184462,1.0541719299999999,2.63406223,0.4617,0.4832,0.5366,202.0,445.0,1169.0
120,FORT CANNING MRT STATION,DT20,29225.2834,30541.2748,1.292478928,103.8443255,BLUE,#0354a6,Downtown Line,DTL,Singapore,"[103.8443255, 1.292478928]","{""type"": ""FeatureCollection"", ""bbox"": [103.834557, 1.283657, 103.853354, 1.302571], ""features"": [{""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 300.0, ""center"": [103.8443400564948, 1.2924707690991981], ""area"": 383263.97, ""reachfactor"": 0.7027, ""total_pop"": 377.0}, ""geometry"": {""coordinates"": [[[103.841244, 1.290724], [103.842095, 1.289854], [103.842207, 1.289785], [103.843627, 1.289242], [103.844124, 1.28922], [103.845026, 1.289334], [103.847564, 1.290084], [103.847709, 1.290414], [103.846615, 1.292674], [103.845377, 1.294962], [103.844391, 1.29589], [103.844062, 1.296035], [103.841612, 1.295017], [103.841534, 1.294976], [103.841495, 1.294854], [103.841397, 1.294205], [103.841317, 1.293238], [103.841244, 1.290724]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 600.0, ""center"": [103.8443400564948, 1.2924707690991981], ""area"": 1525825.49, ""reachfactor"": 0.6994, ""total_pop"": 5891.0}, ""geometry"": {""coordinates"": [[[103.838292, 1.290263], [103.838314, 1.289341], [103.839742, 1.287328], [103.840229, 1.286835], [103.841167, 1.286697], [103.84543, 1.286535], [103.845709, 1.286568], [103.846842, 1.286783], [103.850277, 1.287995], [103.850569, 1.288207], [103.850494, 1.290045], [103.85039, 1.290671], [103.850252, 1.291358], [103.849761, 1.292619], [103.849682, 1.292772], [103.847142, 1.297716], [103.846694, 1.297977], [103.844879, 1.299021], [103.844291, 1.29928], [103.843951, 1.299397], [103.843315, 1.299434], [103.842046, 1.298983], [103.840948, 1.298137], [103.838595, 1.296162], [103.83846, 1.295962], [103.838355, 1.295803], [103.838292, 1.290263]]], ""type"": ""Polygon""}}, {""type"": ""Feature"", ""properties"": {""group_index"": 0, ""value"": 900.0, ""center"": [103.8443400564948, 1.2924707690991981], ""area"": 3415402.14, ""reachfactor"": 0.6958, ""total_pop"": 14706.0}, ""geometry"": {""coordinates"": [[[103.834557, 1.296004], [103.835263, 1.290237], [103.835167, 1.289689], [103.835236, 1.289257], [103.836781, 1.285093], [103.837146, 1.284576], [103.837468, 1.284416], [103.840676, 1.283726], [103.843317, 1.283657], [103.845458, 1.283805], [103.846469, 1.283926], [103.850281, 1.2846], [103.8528, 1.286069], [103.853354, 1.28818], [103.853342, 1.289404], [103.853046, 1.291644], [103.852582, 1.293379], [103.85182, 1.29572], [103.850455, 1.298458], [103.849436, 1.299855], [103.849355, 1.299913], [103.848303, 1.300477], [103.843073, 1.302189], [103.842445, 1.302571], [103.840102, 1.301011], [103.83732, 1.299217], [103.836131, 1.297935], [103.834563, 1.296049], [103.834557, 1.296004]]], ""type"": ""Polygon""}}], ""metadata"": {""attribution"": ""openrouteservice.org | OpenStreetMap contributors"", ""service"": ""isochrones"", ""timestamp"": 1631543495914, ""query"": {""locations"": [[103.8443255, 1.292478928]], ""range"": [900.0], ""range_type"": ""time"", ""attributes"": [""area"", ""reachfactor"", ""total_pop""], ""interval"": 300.0}, ""engine"": {""version"": ""6.6.1"", ""build_date"": ""2021-07-05T10:57:48Z"", ""graph_date"": ""2021-08-31T00:43:05Z""}}}",0.38326396999999995,1.52582549,3.4154021400000003,0.7027,0.6994,0.6958,377.0,5891.0,14706.0
